Accuracy: 1.0
2	2	[0.05263238 0.01427772 0.9330899 ]
2	2	[0.0059606  0.0065942  0.98744524]
2	2	[0.05263238 0.01427772 0.9330899 ]
2	2	[0.0059606  0.0065942  0.98744524]
2	2	[0.02113073 0.01281195 0.9660573 ]
2	2	[0.02755632 0.01231283 0.96013093]
2	2	[0.02113073 0.01281195 0.9660573 ]
2	2	[0.02755632 0.01231283 0.96013093]
2	2	[0.00852955 0.00999186 0.9814786 ]
2	2	[0.01273133 0.00865328 0.9786154 ]
2	2	[0.00852955 0.00999186 0.9814786 ]
2	2	[0.01273133 0.00865328 0.9786154 ]
2	2	[0.00342532 0.0111546  0.98542005]
2	2	[0.00198668 0.00735472 0.99065864]
2	2	[0.00342532 0.0111546  0.98542005]
2	2	[0.00198668 0.00735472 0.99065864]
2	2	[0.02032407 0.01016107 0.96951485]
2	2	[0.0027755  0.00520051 0.99202394]
2	2	[0.02032407 0.01016107 0.96951485]
2	2	[0.0027755  0.00520051 0.99202394]
2	2	[0.02379842 0.01001518 0.9661864 ]
2	2	[0.01112629 0.00667022 0.9822035 ]
2	2	[0.02379842 0.01001518 0.9661864 ]
2	2	[0.01112629 0.00667022 0.9822035 ]
2	2	[0.03452873 0.02102868 0.9444426 ]
2	2	[0.10817715 0.02113569 0.8706872 ]
2	2	[0.03452873 0.02102868 0.9444426 ]
2	2	[0.10817715 0.02113569 0.8706872 ]
2	2	[0.00907987 0.0137085  0.9772116 ]
2	2	[0.00212778 0.00699456 0.9908777 ]
2	2	[0.00907987 0.0137085  0.9772116 ]
2	2	[0.00212778 0.00699456 0.9908777 ]
2	2	[0.01573778 0.00974143 0.9745208 ]
2	2	[0.00432913 0.00709045 0.9885804 ]
2	2	[0.01573778 0.00974143 0.9745208 ]
2	2	[0.00432913 0.00709045 0.9885804 ]
2	2	[0.01061109 0.01160339 0.9777855 ]
2	2	[0.13441394 0.02397399 0.84161204]
2	2	[0.01061109 0.01160339 0.9777855 ]
2	2	[0.13441394 0.02397399 0.84161204]
2	2	[0.03117196 0.01043158 0.9583965 ]
2	2	[0.05928677 0.01199108 0.9287222 ]
2	2	[0.03117196 0.01043158 0.9583965 ]
2	2	[0.05928677 0.01199108 0.9287222 ]
2	2	[0.04278019 0.02207991 0.9351399 ]
2	2	[0.00204944 0.00510091 0.9928497 ]
2	2	[0.04278019 0.02207991 0.9351399 ]
2	2	[0.00204944 0.00510091 0.9928497 ]
2	2	[0.00229057 0.00590978 0.9917997 ]
2	2	[0.00156045 0.00466106 0.9937784 ]
2	2	[0.00229057 0.00590978 0.9917997 ]
2	2	[0.00156045 0.00466106 0.9937784 ]
2	2	[0.03675765 0.01424134 0.949001  ]
2	2	[0.00444359 0.00545765 0.9900988 ]
2	2	[0.03675765 0.01424134 0.949001  ]
2	2	[0.00444359 0.00545765 0.9900988 ]
2	2	[0.03322683 0.01306189 0.9537113 ]
2	2	[0.00465704 0.00545976 0.98988324]
2	2	[0.03322683 0.01306189 0.9537113 ]
2	2	[0.00465704 0.00545976 0.98988324]
2	2	[0.00299302 0.00841393 0.988593  ]
