Accuracy: 0.0
2	-1	[0.10912796 0.0302794  0.86059266]
2	-1	[0.0150715  0.01326609 0.97166234]
2	-1	[0.13659777 0.04021501 0.82318723]
2	-1	[0.0254459  0.01871988 0.95583427]
2	-1	[0.00431326 0.01318859 0.9824982 ]
2	-1	[0.00317665 0.0083107  0.98851264]
2	-1	[0.04743972 0.03469272 0.91786754]
2	-1	[0.02571458 0.02004527 0.9542402 ]
2	-1	[0.02950989 0.02111462 0.9493755 ]
2	-1	[0.01405    0.01182019 0.97412986]
2	-1	[0.06942476 0.03559461 0.89498067]
2	-1	[0.02242469 0.01687752 0.9606977 ]
2	-1	[0.11086767 0.03738128 0.851751  ]
2	-1	[0.06046958 0.02678025 0.9127502 ]
2	-1	[0.06314627 0.02991411 0.90693957]
2	-1	[0.0594325  0.02554196 0.91502553]
2	-1	[0.0298308  0.02695422 0.943215  ]
2	-1	[0.01617344 0.016634   0.96719253]
2	-1	[0.11000717 0.05405517 0.8359377 ]
2	-1	[0.08382535 0.03573754 0.88043714]
2	-1	[0.00703569 0.01416124 0.9788031 ]
2	-1	[0.00831735 0.01507587 0.9766068 ]
2	-1	[0.00822997 0.01346243 0.9783076 ]
2	-1	[0.00643023 0.01162256 0.9819472 ]
2	-1	[0.0297154  0.02448047 0.9458041 ]
2	-1	[0.0110869  0.01256374 0.97634935]
2	-1	[0.07115631 0.03515551 0.8936882 ]
2	-1	[0.02263207 0.01684813 0.96051973]
2	-1	[0.01133076 0.01527684 0.97339237]
2	-1	[0.0041526  0.0079764  0.98787093]
2	-1	[0.00525032 0.00985341 0.9848963 ]
2	-1	[0.00376669 0.00767372 0.98855954]
2	-1	[0.10254086 0.04161569 0.8558435 ]
2	-1	[0.05065789 0.02567353 0.92366856]
2	-1	[0.00391511 0.01270928 0.9833756 ]
2	-1	[0.00245945 0.00789781 0.9896428 ]
2	-1	[0.08162281 0.03542382 0.88295335]
2	-1	[0.01926927 0.01622094 0.9645098 ]
2	-1	[0.07287377 0.02881734 0.89830893]
2	-1	[0.05593223 0.02529669 0.9187711 ]
2	-1	[0.35216507 0.06327164 0.58456326]
2	-1	[0.24037687 0.051551   0.70807207]
2	-1	[0.05519982 0.02984651 0.91495365]
2	-1	[0.02827972 0.01918817 0.95253205]
2	-1	[0.00354903 0.01236776 0.98408324]
2	-1	[0.00195273 0.00716245 0.99088484]
2	-1	[0.1093737  0.03774412 0.8528822 ]
2	-1	[0.11322071 0.0340711  0.85270816]
2	-1	[0.00143797 0.00948414 0.98907787]
2	-1	[0.00272015 0.01449886 0.982781  ]
2	-1	[0.0013846  0.00901998 0.98959535]
2	-1	[0.00280451 0.01357183 0.9836236 ]
2	-1	[0.09103321 0.03438276 0.8745841 ]
2	-1	[0.01990651 0.01521285 0.9648807 ]
2	-1	[0.16951185 0.03832761 0.7921606 ]
2	-1	[0.06478636 0.02558002 0.9096336 ]
2	-1	[0.0035274  0.01088127 0.9855913 ]
2	-1	[0.00235353 0.0071148  0.9905317 ]
2	-1	[0.11195917 0.03896231 0.84907854]
2	-1	[0.04522415 0.02098652 0.9337894 ]
2	-1	[0.085243   0.02796366 0.8867933 ]
2	-1	[0.01076003 0.01077244 0.9784676 ]
2	-1	[0.01064662 0.01333303 0.97602034]
2	-1	[0.00481685 0.00797103 0.9872121 ]
2	-1	[0.13269487 0.04048536 0.8268197 ]
2	-1	[0.04219618 0.02304463 0.93475926]
2	-1	[0.10793883 0.03734335 0.8547178 ]
2	-1	[0.01995518 0.01657572 0.96346915]
2	-1	[0.2955656  0.05295666 0.6514777 ]
2	-1	[0.19995086 0.04867212 0.751377  ]
2	-1	[0.00783652 0.01084471 0.9813188 ]
2	-1	[0.00361828 0.00706627 0.9893154 ]
2	-1	[0.01544406 0.01826967 0.96628624]
2	-1	[0.00868889 0.01096644 0.98034465]
2	-1	[0.03297625 0.02320444 0.9438193 ]
2	-1	[0.01281779 0.01675487 0.97042733]
2	-1	[0.20017844 0.05904313 0.74077845]
2	-1	[0.1847458  0.04616154 0.7690926 ]
2	-1	[0.00551946 0.00978852 0.98469204]
2	-1	[0.00482999 0.0073425  0.9878275 ]
2	-1	[0.05990474 0.03053039 0.9095648 ]
2	-1	[0.01852073 0.01429498 0.9671843 ]
2	-1	[0.10871717 0.03423087 0.85705197]
2	-1	[0.07820149 0.02747922 0.89431936]
2	-1	[0.112923   0.03830737 0.84876966]
2	-1	[0.08159171 0.02948722 0.8889211 ]
2	-1	[0.00456835 0.00802647 0.9874051 ]
2	-1	[0.00625853 0.00823494 0.98550653]
2	-1	[0.02547001 0.02281776 0.95171225]
