Accuracy: 1.0
2	2	[0.02290691 0.04729991 0.9297932 ]
2	2	[0.0057911  0.04334356 0.9508653 ]
2	2	[0.02290691 0.04729991 0.9297932 ]
2	2	[0.0057911  0.04334356 0.9508653 ]
2	2	[0.00153495 0.03435726 0.96410775]
2	2	[6.406741e-04 1.853229e-02 9.808271e-01]
2	2	[0.00153495 0.03435726 0.96410775]
2	2	[6.406741e-04 1.853229e-02 9.808271e-01]
2	2	[0.09492614 0.07572739 0.8293465 ]
2	2	[0.11128861 0.03397325 0.8547382 ]
2	2	[0.09492614 0.07572739 0.8293465 ]
2	2	[0.11128861 0.03397325 0.8547382 ]
2	2	[0.00196786 0.02736035 0.97067183]
2	2	[0.00799639 0.0502178  0.9417859 ]
2	2	[0.00196786 0.02736035 0.97067183]
2	2	[0.00799639 0.0502178  0.9417859 ]
2	2	[0.00397226 0.01401019 0.9820176 ]
2	2	[0.00336662 0.01079579 0.9858375 ]
2	2	[0.00397226 0.01401019 0.9820176 ]
2	2	[0.00336662 0.01079579 0.9858375 ]
2	2	[0.28471696 0.14659233 0.5686907 ]
2	2	[0.00858683 0.03217276 0.9592404 ]
2	2	[0.28471696 0.14659233 0.5686907 ]
2	2	[0.00858683 0.03217276 0.9592404 ]
2	2	[0.0523038  0.04288954 0.9048066 ]
2	2	[0.01897912 0.02407996 0.9569409 ]
2	2	[0.0523038  0.04288954 0.9048066 ]
2	2	[0.01897912 0.02407996 0.9569409 ]
2	2	[0.00134541 0.01702983 0.9816248 ]
2	2	[3.1418246e-04 9.6194539e-03 9.9006641e-01]
2	2	[0.00134541 0.01702983 0.9816248 ]
2	2	[3.1418246e-04 9.6194539e-03 9.9006641e-01]
2	2	[0.00200691 0.00695038 0.99104273]
2	2	[0.00139565 0.01165494 0.9869494 ]
2	2	[0.00200691 0.00695038 0.99104273]
2	2	[0.00139565 0.01165494 0.9869494 ]
2	2	[0.00527875 0.0122323  0.982489  ]
2	2	[0.00134729 0.00655627 0.9920964 ]
2	2	[0.00527875 0.0122323  0.982489  ]
2	2	[0.00134729 0.00655627 0.9920964 ]
2	2	[0.00642152 0.00938575 0.98419267]
2	2	[0.0037376  0.00830343 0.987959  ]
2	2	[0.00642152 0.00938575 0.98419267]
2	2	[0.0037376  0.00830343 0.987959  ]
2	2	[0.0055633  0.01763975 0.9767969 ]
2	2	[0.00769153 0.02129637 0.9710122 ]
2	2	[0.0055633  0.01763975 0.9767969 ]
2	2	[0.00769153 0.02129637 0.9710122 ]
2	2	[0.03352292 0.07679903 0.88967806]
2	2	[0.0094642  0.02651113 0.96402466]
2	2	[0.03352292 0.07679903 0.88967806]
2	2	[0.0094642  0.02651113 0.96402466]
2	2	[0.05165553 0.03826659 0.91007787]
2	2	[0.01369354 0.01301342 0.973293  ]
2	2	[0.05165553 0.03826659 0.91007787]
2	2	[0.01369354 0.01301342 0.973293  ]
2	2	[0.02889579 0.05310174 0.9180024 ]
2	2	[0.00335442 0.01383873 0.9828068 ]
2	2	[0.02889579 0.05310174 0.9180024 ]
2	2	[0.00335442 0.01383873 0.9828068 ]
2	2	[0.0033226  0.04495497 0.95172244]
2	2	[0.06087365 0.22937304 0.70975333]
2	2	[0.0033226  0.04495497 0.95172244]
2	2	[0.06087365 0.22937304 0.70975333]
2	2	[0.07147183 0.0377337  0.89079446]
2	2	[0.00706627 0.01388311 0.9790506 ]
2	2	[0.07147183 0.0377337  0.89079446]
2	2	[0.00706627 0.01388311 0.9790506 ]
2	2	[0.0015562  0.02218054 0.97626334]
2	2	[0.00329017 0.01992296 0.9767869 ]
2	2	[0.0015562  0.02218054 0.97626334]
2	2	[0.00329017 0.01992296 0.9767869 ]
2	2	[0.00963394 0.02333712 0.967029  ]
2	2	[0.00167847 0.01856186 0.97975963]
2	2	[0.00963394 0.02333712 0.967029  ]
2	2	[0.00167847 0.01856186 0.97975963]
2	2	[0.03360111 0.07279953 0.8935993 ]
2	2	[0.00425499 0.01553875 0.98020625]
2	2	[0.03360111 0.07279953 0.8935993 ]
2	2	[0.00425499 0.01553875 0.98020625]
2	2	[0.04292456 0.06745218 0.8896232 ]
2	2	[0.01114342 0.02499443 0.9638622 ]
2	2	[0.04292456 0.06745218 0.8896232 ]
2	2	[0.01114342 0.02499443 0.9638622 ]
2	2	[0.01549634 0.02032103 0.9641827 ]
2	2	[0.04085664 0.01486    0.9442833 ]
2	2	[0.01549634 0.02032103 0.9641827 ]
2	2	[0.04085664 0.01486    0.9442833 ]
2	2	[0.00262622 0.03619244 0.9611813 ]
2	2	[0.01120633 0.05368662 0.93510705]
2	2	[0.00262622 0.03619244 0.9611813 ]
2	2	[0.01120633 0.05368662 0.93510705]
2	2	[0.00336959 0.02940283 0.9672276 ]
2	2	[5.9493503e-04 1.4610165e-02 9.8479491e-01]
2	2	[0.00336959 0.02940283 0.9672276 ]
2	2	[5.9493503e-04 1.4610165e-02 9.8479491e-01]
2	2	[0.0118432  0.01620433 0.9719525 ]
2	2	[0.0575885  0.02304899 0.9193625 ]
2	2	[0.0118432  0.01620433 0.9719525 ]
2	2	[0.0575885  0.02304899 0.9193625 ]
2	2	[0.00455933 0.03727078 0.95816994]
2	2	[0.0085297  0.02079966 0.9706707 ]
2	2	[0.00455933 0.03727078 0.95816994]
2	2	[0.0085297  0.02079966 0.9706707 ]
2	2	[0.06896752 0.05237766 0.87865484]
2	2	[0.01115356 0.03215101 0.95669544]
2	2	[0.06896752 0.05237766 0.87865484]
2	2	[0.01115356 0.03215101 0.95669544]
2	2	[0.00532712 0.04994586 0.944727  ]
2	2	[0.00161605 0.02314315 0.9752408 ]
2	2	[0.00532712 0.04994586 0.944727  ]
2	2	[0.00161605 0.02314315 0.9752408 ]
2	2	[0.00446312 0.01362938 0.98190755]
2	2	[0.00148619 0.00756495 0.99094886]
2	2	[0.00446312 0.01362938 0.98190755]
2	2	[0.00148619 0.00756495 0.99094886]
2	2	[0.05107714 0.14254074 0.8063821 ]
2	2	[0.00177635 0.01872542 0.9794982 ]
2	2	[0.05107714 0.14254074 0.8063821 ]
2	2	[0.00177635 0.01872542 0.9794982 ]
2	2	[5.3883315e-04 9.0495246e-03 9.9041158e-01]
2	2	[3.5529604e-04 8.5228579e-03 9.9112189e-01]
2	2	[5.3883315e-04 9.0495246e-03 9.9041158e-01]
2	2	[3.5529604e-04 8.5228579e-03 9.9112189e-01]
2	2	[0.00177685 0.02303836 0.9751848 ]
2	2	[4.8583624e-04 1.5509862e-02 9.8400426e-01]
2	2	[0.00177685 0.02303836 0.9751848 ]
2	2	[4.8583624e-04 1.5509862e-02 9.8400426e-01]
2	2	[0.01511051 0.01594294 0.9689465 ]
2	2	[0.01565199 0.01034536 0.9740027 ]
2	2	[0.01511051 0.01594294 0.9689465 ]
2	2	[0.01565199 0.01034536 0.9740027 ]
2	2	[0.00460986 0.04577612 0.949614  ]
2	2	[0.00144409 0.01930985 0.979246  ]
2	2	[0.00460986 0.04577612 0.949614  ]
2	2	[0.00144409 0.01930985 0.979246  ]
2	2	[0.00308788 0.0307918  0.9661203 ]
2	2	[0.0034189  0.02660404 0.9699771 ]
2	2	[0.00308788 0.0307918  0.9661203 ]
2	2	[0.0034189  0.02660404 0.9699771 ]
2	2	[0.00644214 0.01650194 0.97705585]
2	2	[0.02958606 0.01788891 0.952525  ]
2	2	[0.00644214 0.01650194 0.97705585]
2	2	[0.02958606 0.01788891 0.952525  ]
2	2	[0.0175635  0.05120127 0.93123525]
2	2	[0.00640203 0.02335519 0.97024274]
2	2	[0.0175635  0.05120127 0.93123525]
2	2	[0.00640203 0.02335519 0.97024274]
2	2	[0.05133971 0.06854916 0.88011116]
2	2	[0.0423486  0.03574961 0.9219018 ]
2	2	[0.05133971 0.06854916 0.88011116]
2	2	[0.0423486  0.03574961 0.9219018 ]
2	2	[0.02149306 0.0741523  0.90435463]
2	2	[0.00919018 0.03393795 0.9568719 ]
2	2	[0.02149306 0.0741523  0.90435463]
2	2	[0.00919018 0.03393795 0.9568719 ]
2	2	[0.00294583 0.0227909  0.9742632 ]
2	2	[4.605498e-04 9.654449e-03 9.898850e-01]
2	2	[0.00294583 0.0227909  0.9742632 ]
2	2	[4.605498e-04 9.654449e-03 9.898850e-01]
2	2	[0.00983636 0.01448316 0.9756805 ]
2	2	[0.0084777  0.01178717 0.97973514]
2	2	[0.00983636 0.01448316 0.9756805 ]
2	2	[0.0084777  0.01178717 0.97973514]
