Accuracy: 0.0
2	-1	[0.00215345 0.00643005 0.9914165 ]
2	-1	[0.00133456 0.00427263 0.99439275]
2	-1	[0.11429952 0.04480298 0.84089756]
2	-1	[0.02144648 0.02357288 0.9549806 ]
2	-1	[0.00209441 0.04495468 0.95295095]
2	-1	[7.2449207e-04 1.7807612e-02 9.8146790e-01]
2	-1	[0.00638039 0.0139409  0.97967875]
2	-1	[0.00229772 0.00666358 0.9910386 ]
2	-1	[0.01093391 0.0330666  0.9559995 ]
2	-1	[0.00974169 0.01028574 0.97997254]
2	-1	[0.12290553 0.0804285  0.796666  ]
2	-1	[0.05060389 0.02452596 0.92487013]
2	-1	[0.00712465 0.03484854 0.95802677]
2	-1	[0.01503484 0.0237082  0.961257  ]
2	-1	[0.00445877 0.02281393 0.97272736]
2	-1	[0.01217604 0.02239121 0.9654328 ]
2	-1	[0.03739424 0.01823506 0.9443707 ]
2	-1	[0.02692348 0.01774436 0.9553321 ]
2	-1	[0.00389084 0.02757383 0.9685353 ]
2	-1	[0.00261207 0.03235792 0.96502995]
2	-1	[0.07675242 0.05724216 0.8660054 ]
2	-1	[0.0029448  0.01452657 0.98252857]
2	-1	[0.26287866 0.12329151 0.6138298 ]
2	-1	[0.01056316 0.03600852 0.95342827]
2	-1	[0.06283388 0.02445934 0.9127068 ]
2	-1	[0.03974969 0.01518592 0.9450644 ]
2	-1	[0.01267036 0.02174428 0.9655854 ]
2	-1	[0.00737392 0.01263758 0.97998846]
2	-1	[0.01537715 0.02757855 0.9570443 ]
2	-1	[0.0020076  0.00830202 0.9896904 ]
2	-1	[0.02136443 0.02409442 0.95454115]
2	-1	[0.00226845 0.00793058 0.989801  ]
2	-1	[0.00348463 0.01195829 0.98455703]
2	-1	[0.00255571 0.0114143  0.98603004]
2	-1	[7.9509115e-04 1.5665969e-02 9.8353899e-01]
2	-1	[0.00100188 0.02429653 0.9747015 ]
2	-1	[0.16773638 0.09880167 0.733462  ]
2	-1	[0.00303951 0.01793047 0.97903   ]
2	-1	[0.06294648 0.03964226 0.8974112 ]
2	-1	[0.00434175 0.01198699 0.9836713 ]
2	-1	[0.00229703 0.02062071 0.97708225]
2	-1	[6.7197648e-04 1.6310086e-02 9.8301792e-01]
2	-1	[0.01289972 0.02568179 0.9614185 ]
2	-1	[0.00320282 0.01780548 0.9789917 ]
2	-1	[0.0015858  0.03215862 0.9662556 ]
2	-1	[0.00504661 0.06276635 0.9321871 ]
2	-1	[0.1504689  0.04587446 0.80365664]
2	-1	[0.05607416 0.0405339  0.90339196]
2	-1	[0.00266329 0.07779944 0.91953725]
2	-1	[0.00606625 0.08641374 0.90752006]
2	-1	[4.3763281e-04 1.7462367e-02 9.8210001e-01]
2	-1	[7.7334559e-04 1.8417900e-02 9.8080873e-01]
2	-1	[0.00138131 0.00600287 0.9926158 ]
2	-1	[0.00319731 0.00604428 0.9907584 ]
2	-1	[0.04276137 0.02837484 0.9288638 ]
2	-1	[0.03207877 0.0270177  0.9409035 ]
2	-1	[6.1076687e-04 2.2528384e-02 9.7686088e-01]
2	-1	[3.8274113e-04 1.4256175e-02 9.8536104e-01]
2	-1	[0.06214184 0.05481161 0.8830465 ]
2	-1	[0.00217298 0.009815   0.98801196]
2	-1	[0.12301065 0.03861251 0.8383769 ]
2	-1	[0.18037811 0.06563925 0.75398266]
2	-1	[0.01400036 0.01377602 0.97222364]
2	-1	[0.04233265 0.01541587 0.9422515 ]
2	-1	[0.00377243 0.01352701 0.9827005 ]
2	-1	[0.00138678 0.00798058 0.99063265]
2	-1	[0.00690265 0.01207104 0.98102635]
2	-1	[0.00146461 0.00674871 0.99178666]
2	-1	[0.00958422 0.06408675 0.9263291 ]
2	-1	[0.00949666 0.04294096 0.9475624 ]
2	-1	[0.01564469 0.02659908 0.9577563 ]
2	-1	[0.00820024 0.01047264 0.9813271 ]
2	-1	[0.00843843 0.01139642 0.9801651 ]
2	-1	[0.00174813 0.0077944  0.9904574 ]
2	-1	[0.0245239  0.02440767 0.9510684 ]
2	-1	[0.00426402 0.01891259 0.97682345]
2	-1	[0.0055718  0.07496826 0.91945994]
2	-1	[7.4657693e-04 1.4296441e-02 9.8495704e-01]
2	-1	[0.01372468 0.02426459 0.9620107 ]
2	-1	[0.00214496 0.00594391 0.9919111 ]
2	-1	[0.00113761 0.00620454 0.99265784]
2	-1	[0.00286672 0.00547112 0.99166214]
2	-1	[0.0434929  0.03144581 0.92506135]
2	-1	[0.02341131 0.01756381 0.9590249 ]
2	-1	[0.0616587  0.03819024 0.9001511 ]
2	-1	[0.07949392 0.0221138  0.8983923 ]
2	-1	[0.01768393 0.01579675 0.96651936]
2	-1	[0.01966447 0.01047076 0.9698648 ]
2	-1	[9.2812098e-04 8.3223144e-03 9.9074954e-01]
2	-1	[0.00141813 0.00469246 0.99388945]
2	-1	[0.00345418 0.01886432 0.9776815 ]
2	-1	[0.06948572 0.02169465 0.9088197 ]
2	-1	[0.06495733 0.06460541 0.8704373 ]
2	-1	[9.845090e-04 8.785742e-03 9.902298e-01]
2	-1	[0.02530828 0.04451827 0.9301734 ]
2	-1	[0.00109812 0.0083394  0.9905625 ]
2	-1	[0.05054035 0.01565798 0.9338017 ]
2	-1	[0.11801097 0.01939973 0.86258924]
2	-1	[0.10233259 0.03513709 0.86253035]
2	-1	[0.21019109 0.03903549 0.75077343]
2	-1	[0.01241327 0.03386824 0.9537184 ]
2	-1	[0.01221939 0.01165633 0.9761243 ]
2	-1	[0.05739876 0.08657358 0.85602766]
2	-1	[0.03618977 0.02780174 0.93600845]
2	-1	[0.015973   0.01766385 0.96636313]
2	-1	[0.00126307 0.00698301 0.99175394]
2	-1	[0.21109593 0.08159499 0.70730907]
2	-1	[5.2720984e-04 6.6417465e-03 9.9283099e-01]
2	-1	[0.04421298 0.068427   0.88736   ]
2	-1	[0.00430993 0.01136771 0.98432237]
2	-1	[0.01521555 0.14909884 0.8356856 ]
2	-1	[0.00302472 0.02766444 0.9693108 ]
2	-1	[0.00740396 0.01813911 0.97445697]
2	-1	[0.00190219 0.0092807  0.9888171 ]
2	-1	[0.01812204 0.02850094 0.953377  ]
2	-1	[0.00292129 0.01311665 0.98396206]
2	-1	[0.0025957  0.05386575 0.94353855]
2	-1	[0.00106893 0.01359498 0.9853361 ]
2	-1	[0.00244683 0.09086471 0.90668845]
2	-1	[9.481124e-04 2.232252e-02 9.767294e-01]
2	-1	[0.00790394 0.01504339 0.9770527 ]
2	-1	[0.00935568 0.01493264 0.9757117 ]
2	-1	[0.00114849 0.00899862 0.98985285]
2	-1	[0.00165883 0.00954882 0.98879236]
2	-1	[0.00113784 0.03860812 0.960254  ]
2	-1	[5.1409501e-04 2.0392813e-02 9.7909307e-01]
2	-1	[0.07934728 0.0299019  0.89075077]
2	-1	[0.01157495 0.01432397 0.9741011 ]
2	-1	[0.06659438 0.04977668 0.88362896]
2	-1	[0.00524194 0.01684582 0.9779123 ]
2	-1	[0.11881196 0.15198202 0.729206  ]
2	-1	[0.01652171 0.02715359 0.95632476]
2	-1	[0.00209441 0.04495468 0.95295095]
2	-1	[7.2449207e-04 1.7807612e-02 9.8146790e-01]
2	-1	[0.05150148 0.08153699 0.86696154]
2	-1	[0.00435229 0.01364158 0.9820062 ]
2	-1	[0.00183121 0.05409361 0.94407517]
2	-1	[0.00421009 0.03132996 0.9644599 ]
2	-1	[0.01055036 0.07290737 0.91654223]
2	-1	[0.00916529 0.03701812 0.9538166 ]
2	-1	[0.01189112 0.01577689 0.97233206]
2	-1	[0.0138039  0.01091799 0.97527814]
2	-1	[0.00228461 0.01553942 0.982176  ]
2	-1	[0.00979647 0.02016085 0.9700427 ]
2	-1	[0.0025957  0.05386575 0.94353855]
2	-1	[0.00106893 0.01359498 0.9853361 ]
2	-1	[0.00244683 0.09086471 0.90668845]
