Accuracy: 0.0
2	-1	[0.00281333 0.00897474 0.9882119 ]
2	-1	[0.00641036 0.01204084 0.98154885]
2	-1	[0.02861344 0.02039891 0.95098764]
2	-1	[0.00687471 0.01303922 0.9800861 ]
2	-1	[0.00368724 0.01654436 0.97976834]
2	-1	[0.00173918 0.01196519 0.98629564]
2	-1	[0.00530669 0.00970979 0.9849835 ]
2	-1	[0.0046181  0.00892956 0.98645234]
2	-1	[0.00687846 0.00914087 0.9839806 ]
2	-1	[0.00406283 0.00759848 0.9883387 ]
2	-1	[0.02353576 0.01728652 0.95917773]
2	-1	[0.0048017  0.01073712 0.9844611 ]
2	-1	[0.02472664 0.01706756 0.9582058 ]
2	-1	[0.02506796 0.01420416 0.9607279 ]
2	-1	[0.02198371 0.0161197  0.9618966 ]
2	-1	[0.0210399  0.01327627 0.9656839 ]
2	-1	[0.00751959 0.01099098 0.9814895 ]
2	-1	[0.00395257 0.00883391 0.98721355]
2	-1	[0.01041094 0.01368175 0.97590727]
2	-1	[0.00620288 0.01262573 0.98117137]
2	-1	[0.01534342 0.01232033 0.97233623]
2	-1	[0.02024043 0.01298026 0.96677935]
2	-1	[0.06321643 0.02623092 0.9105526 ]
2	-1	[0.06033593 0.02222064 0.9174434 ]
2	-1	[0.00427793 0.0087336  0.9869884 ]
2	-1	[0.00472393 0.01043422 0.9848418 ]
2	-1	[0.00401649 0.00872964 0.98725384]
2	-1	[0.01164428 0.01228387 0.9760718 ]
2	-1	[0.00574325 0.00836798 0.9858888 ]
2	-1	[0.0029998 0.0084453 0.9885549]
2	-1	[0.00445046 0.00974825 0.9858013 ]
2	-1	[0.00314222 0.00980587 0.98705196]
2	-1	[0.02407239 0.01389996 0.96202767]
2	-1	[0.00779771 0.01092909 0.9812732 ]
2	-1	[0.0028088  0.01471099 0.9824802 ]
2	-1	[0.00144913 0.01302813 0.98552275]
2	-1	[0.01258974 0.01135208 0.9760582 ]
2	-1	[0.00474881 0.011294   0.9839572 ]
2	-1	[0.0106737  0.00934548 0.97998077]
2	-1	[0.01034567 0.01233849 0.97731584]
2	-1	[0.02242367 0.02008171 0.95749456]
2	-1	[0.0110962  0.01288883 0.97601503]
2	-1	[0.00544802 0.01191177 0.9826402 ]
2	-1	[0.00402504 0.01017502 0.9857999 ]
2	-1	[0.0037763  0.0161213  0.98010236]
2	-1	[0.00197318 0.01514719 0.9828796 ]
2	-1	[0.04869447 0.01769501 0.9336105 ]
2	-1	[0.00910477 0.01150892 0.97938627]
2	-1	[0.00108125 0.0139731  0.98494565]
2	-1	[0.00283544 0.02878616 0.9683784 ]
2	-1	[8.934865e-04 9.013702e-03 9.900928e-01]
2	-1	[0.00203038 0.01675643 0.98121315]
2	-1	[0.00406988 0.00718596 0.98874414]
2	-1	[0.01198248 0.0090846  0.97893286]
2	-1	[0.00979878 0.01222053 0.97798073]
2	-1	[0.017298   0.01308806 0.9696139 ]
2	-1	[0.0018914  0.01239492 0.9857137 ]
2	-1	[0.00232488 0.01315786 0.9845173 ]
2	-1	[0.01159664 0.01224476 0.97615856]
2	-1	[0.02148978 0.01322529 0.96528494]
2	-1	[0.0097459  0.00924874 0.9810053 ]
2	-1	[0.00256312 0.00814213 0.98929477]
2	-1	[0.00420222 0.00790862 0.9878891 ]
2	-1	[0.00296095 0.00826042 0.98877865]
2	-1	[0.01299211 0.01180439 0.9752035 ]
2	-1	[0.03002891 0.01814046 0.9518306 ]
2	-1	[0.00412298 0.01136192 0.9845151 ]
2	-1	[0.00420433 0.01320665 0.982589  ]
2	-1	[0.00679725 0.01340194 0.9798008 ]
2	-1	[0.01027667 0.01455196 0.9751713 ]
2	-1	[0.00288501 0.00873266 0.9883823 ]
2	-1	[0.00407197 0.01041735 0.9855107 ]
2	-1	[0.01058471 0.01005103 0.9793642 ]
2	-1	[0.01634199 0.01233061 0.9713274 ]
2	-1	[0.02312028 0.01419253 0.9626872 ]
2	-1	[0.01323351 0.01501417 0.9717523 ]
2	-1	[0.02336142 0.01887951 0.95775914]
2	-1	[0.01273055 0.01254104 0.9747284 ]
2	-1	[0.00317392 0.0083218  0.98850423]
2	-1	[0.00464565 0.00902258 0.9863318 ]
2	-1	[0.00234351 0.00642245 0.9912341 ]
2	-1	[0.01454549 0.00910996 0.9763446 ]
2	-1	[0.00475788 0.01062342 0.9846187 ]
2	-1	[0.02081469 0.01333972 0.96584564]
2	-1	[0.03338566 0.01651033 0.950104  ]
2	-1	[0.00599779 0.01032078 0.98368144]
2	-1	[0.00377213 0.0083483  0.9878796 ]
2	-1	[0.00245246 0.00771415 0.98983335]
2	-1	[0.00429914 0.00998957 0.9857113 ]
2	-1	[0.00232721 0.00739328 0.9902795 ]
2	-1	[0.02499632 0.01493488 0.9600688 ]
2	-1	[0.00490988 0.00870979 0.9863803 ]
2	-1	[0.00436035 0.00791568 0.98772395]
2	-1	[0.00552829 0.00910539 0.98536634]
2	-1	[0.00835318 0.01096139 0.9806855 ]
