Accuracy: 1.0
2	2	[0.06002413 0.03733024 0.90264565]
2	2	[0.02955796 0.02271732 0.9477247 ]
2	2	[0.06002413 0.03733024 0.90264565]
2	2	[0.02955796 0.02271732 0.9477247 ]
2	2	[0.01085038 0.02075898 0.9683906 ]
2	2	[0.01127671 0.01597505 0.9727482 ]
2	2	[0.01085038 0.02075898 0.9683906 ]
2	2	[0.01127671 0.01597505 0.9727482 ]
2	2	[0.01060629 0.01302766 0.97636604]
2	2	[0.00850386 0.00915862 0.9823375 ]
2	2	[0.01060629 0.01302766 0.97636604]
2	2	[0.00850386 0.00915862 0.9823375 ]
2	2	[0.0041364  0.01225423 0.9836093 ]
2	2	[0.003305   0.00950038 0.9871946 ]
2	2	[0.0041364  0.01225423 0.9836093 ]
2	2	[0.003305   0.00950038 0.9871946 ]
2	2	[0.00834359 0.01270831 0.97894806]
2	2	[0.0039875  0.00697448 0.989038  ]
2	2	[0.00834359 0.01270831 0.97894806]
2	2	[0.0039875  0.00697448 0.989038  ]
2	2	[0.00412419 0.00984015 0.9860357 ]
2	2	[0.00600672 0.01142353 0.9825698 ]
2	2	[0.00412419 0.00984015 0.9860357 ]
2	2	[0.00600672 0.01142353 0.9825698 ]
2	2	[0.05219793 0.02984495 0.9179571 ]
2	2	[0.01081833 0.01269275 0.9764889 ]
2	2	[0.05219793 0.02984495 0.9179571 ]
2	2	[0.01081833 0.01269275 0.9764889 ]
2	2	[0.01001715 0.01532641 0.97465646]
2	2	[0.00717177 0.01037288 0.9824553 ]
2	2	[0.01001715 0.01532641 0.97465646]
2	2	[0.00717177 0.01037288 0.9824553 ]
2	2	[0.00293961 0.00731011 0.9897503 ]
2	2	[0.00317865 0.0066643  0.9901571 ]
2	2	[0.00293961 0.00731011 0.9897503 ]
2	2	[0.00317865 0.0066643  0.9901571 ]
2	2	[0.03500275 0.02360881 0.9413884 ]
2	2	[0.0139573  0.01628433 0.9697584 ]
2	2	[0.03500275 0.02360881 0.9413884 ]
2	2	[0.0139573  0.01628433 0.9697584 ]
2	2	[0.02252603 0.01896618 0.9585078 ]
2	2	[0.01182    0.01270602 0.975474  ]
2	2	[0.02252603 0.01896618 0.9585078 ]
2	2	[0.01182    0.01270602 0.975474  ]
2	2	[0.0111038  0.01444363 0.97445256]
2	2	[0.00375609 0.00739565 0.9888482 ]
2	2	[0.0111038  0.01444363 0.97445256]
2	2	[0.00375609 0.00739565 0.9888482 ]
2	2	[0.00250985 0.00669038 0.9907997 ]
2	2	[0.0077057  0.01293598 0.9793584 ]
2	2	[0.00250985 0.00669038 0.9907997 ]
2	2	[0.0077057  0.01293598 0.9793584 ]
2	2	[0.01154034 0.01112094 0.97733873]
2	2	[0.00374692 0.00615373 0.9900994 ]
2	2	[0.01154034 0.01112094 0.97733873]
2	2	[0.00374692 0.00615373 0.9900994 ]
2	2	[0.01249028 0.01309829 0.9744115 ]
2	2	[0.00580415 0.00729893 0.98689693]
2	2	[0.01249028 0.01309829 0.9744115 ]
2	2	[0.00580415 0.00729893 0.98689693]
2	2	[0.00732947 0.01828603 0.97438455]
2	2	[0.00371992 0.01070773 0.9855723 ]
2	2	[0.00732947 0.01828603 0.97438455]
2	2	[0.00371992 0.01070773 0.9855723 ]
2	2	[0.04564563 0.02438777 0.92996657]
2	2	[0.00984194 0.01038285 0.9797752 ]
2	2	[0.04564563 0.02438777 0.92996657]
2	2	[0.00984194 0.01038285 0.9797752 ]
2	2	[0.00358498 0.0100182  0.98639685]
2	2	[0.00259094 0.00720227 0.9902068 ]
2	2	[0.00358498 0.0100182  0.98639685]
2	2	[0.00259094 0.00720227 0.9902068 ]
2	2	[0.00492037 0.00978011 0.9852996 ]
2	2	[0.00463562 0.00951134 0.9858531 ]
2	2	[0.00492037 0.00978011 0.9852996 ]
2	2	[0.00463562 0.00951134 0.9858531 ]
2	2	[0.02090408 0.02151685 0.9575791 ]
2	2	[0.01028133 0.01023491 0.9794837 ]
2	2	[0.02090408 0.02151685 0.9575791 ]
2	2	[0.01028133 0.01023491 0.9794837 ]
2	2	[0.01334816 0.01983589 0.966816  ]
2	2	[0.01298503 0.01397757 0.9730374 ]
2	2	[0.01334816 0.01983589 0.966816  ]
2	2	[0.01298503 0.01397757 0.9730374 ]
2	2	[0.01909058 0.01866451 0.9622449 ]
2	2	[0.01717223 0.01518397 0.96764386]
2	2	[0.01909058 0.01866451 0.9622449 ]
2	2	[0.01717223 0.01518397 0.96764386]
2	2	[0.00286151 0.00817371 0.9889648 ]
2	2	[0.00286605 0.00744686 0.98968714]
2	2	[0.00286151 0.00817371 0.9889648 ]
2	2	[0.00286605 0.00744686 0.98968714]
2	2	[0.00241388 0.00909968 0.9884864 ]
2	2	[0.00226831 0.00644885 0.9912828 ]
2	2	[0.00241388 0.00909968 0.9884864 ]
2	2	[0.00226831 0.00644885 0.9912828 ]
2	2	[0.02830893 0.02006443 0.95162666]
2	2	[0.013586   0.01282022 0.97359383]
2	2	[0.02830893 0.02006443 0.95162666]
2	2	[0.013586   0.01282022 0.97359383]
2	2	[0.01226994 0.02138975 0.9663403 ]
2	2	[0.00424456 0.00920813 0.98654735]
2	2	[0.01226994 0.02138975 0.9663403 ]
2	2	[0.00424456 0.00920813 0.98654735]
2	2	[0.00763662 0.01361879 0.9787445 ]
2	2	[0.00662463 0.01069016 0.9826852 ]
2	2	[0.00763662 0.01361879 0.9787445 ]
2	2	[0.00662463 0.01069016 0.9826852 ]
2	2	[0.00475792 0.00981007 0.98543197]
2	2	[0.0035257  0.00730567 0.98916864]
2	2	[0.00475792 0.00981007 0.98543197]
2	2	[0.0035257  0.00730567 0.98916864]
2	2	[0.01025135 0.01807323 0.9716754 ]
